DEPT,NPHI_ED,CALI,PHIE:1,NEUT,SP:1,SWE,RES,RHOB:1,VSH,PHIE:2,GR,SP:2,RHOB:2,WELL
2915.0,0.7,16.85,0.256,0.0,0.0,1.0,1.28,2.059,0.995,0.256,69.65,0.0,2.059,TMG-1-logs.las
2916.0,0.7,15.88,0.282,0.0,0.0,1.0,1.27,2.036,0.960571,0.282,67.24,0.0,2.036,TMG-1-logs.las
2917.0,0.7,16.8,0.266,0.0,0.0,1.0,1.27,2.073,0.941143,0.266,65.88,0.0,2.073,TMG-1-logs.las
2918.0,0.7,16.87,0.261,0.0,0.0,1.0,1.27,2.072,0.961143,0.261,67.28,0.0,2.072,TMG-1-logs.las
2919.0,0.7,16.85,0.268,0.0,0.0,1.0,1.27,2.042,0.99,0.268,69.3,0.0,2.042,TMG-1-logs.las
2920.0,0.7,16.94,0.3,0.0,0.0,1.0,1.27,1.99,0.990571,0.3,69.34,0.0,1.99,TMG-1-logs.las
2921.0,0.7,16.93,0.313,0.0,0.0,1.0,1.27,1.977,0.975714,0.313,68.3,0.0,1.977,TMG-1-logs.las
2922.0,0.7,16.88,0.308,0.0,0.0,1.0,1.27,1.992,0.963857,0.308,67.47,0.0,1.992,TMG-1-logs.las
2923.0,0.27,16.69,0.198,0.0,0.0,1.0,1.27,1.964,0.957143,0.198,67.235,0.0,1.964,TMG-1-logs.las
2924.0,0.7,16.5,0.344,0.0,0.0,1.0,1.27,1.936,0.957143,0.344,67.0,0.0,1.936,TMG-1-logs.las
2925.0,0.7,16.82,0.364,0.0,0.0,1.0,1.26,1.894,0.974286,0.364,68.2,0.0,1.894,TMG-1-logs.las
2926.0,0.7,15.87,0.322,0.0,0.0,1.0,1.26,1.951,0.994143,0.322,69.59,0.0,1.951,TMG-1-logs.las
2927.0,0.7,16.54,0.29,0.0,0.0,1.0,1.26,1.992,1.0,0.29,70.81,0.0,1.992,TMG-1-logs.las
2928.0,0.7,16.8,0.27,0.0,0.0,1.0,1.26,2.009,1.0,0.27,72.41,0.0,2.009,TMG-1-logs.las
2929.0,0.7,16.84,0.292,0.0,0.0,1.0,1.26,1.979,1.0,0.292,71.81,0.0,1.979,TMG-1-logs.las
2930.0,0.7,16.53,0.321,0.0,0.0,1.0,1.26,1.947,1.0,0.321,70.17,0.0,1.947,TMG-1-logs.las
2931.0,0.7,12.76,0.292,0.0,0.0,1.0,1.26,1.995,1.0,0.292,70.15,0.0,1.995,TMG-1-logs.las
2932.0,0.7,12.34,0.273,0.0,0.0,1.0,1.26,2.021,1.0,0.273,70.75,0.0,2.021,TMG-1-logs.las
2933.0,0.7,12.61,0.275,0.0,0.0,1.0,1.26,2.009,1.0,0.275,71.62,0.0,2.009,TMG-1-logs.las
2934.0,0.7,13.54,0.294,0.0,0.0,1.0,1.27,1.978,1.0,0.294,71.68,0.0,1.978,TMG-1-logs.las
2935.0,0.7,13.31,0.323,0.0,0.0,1.0,1.27,1.936,1.0,0.323,71.03,0.0,1.936,TMG-1-logs.las
2936.0,0.7,14.28,0.391,0.0,0.0,1.0,1.27,1.833,1.0,0.391,70.05,0.0,1.833,TMG-1-logs.las
2937.0,0.7,16.66,0.413,0.0,0.0,1.0,1.27,1.802,0.993428,0.413,69.54,0.0,1.802,TMG-1-logs.las
2938.0,0.7,16.85,0.32,0.0,0.0,1.0,1.27,1.928,1.0,0.32,72.31,0.0,1.928,TMG-1-logs.las
2939.0,0.7,14.96,0.262,0.0,0.0,1.0,1.27,1.995,1.0,0.262,74.82,0.0,1.995,TMG-1-logs.las
2940.0,0.7,14.46,0.268,0.0,0.0,1.0,1.27,1.996,0.940162,0.268,73.97,0.0,1.996,TMG-1-logs.las
2941.0,0.7,14.92,0.361,0.0,0.0,1.0,1.27,1.862,0.844677,0.361,72.06,0.0,1.862,TMG-1-logs.las
2942.0,0.7,16.09,0.388,0.0,0.0,1.0,1.27,1.835,0.769833,0.388,70.42,0.0,1.835,TMG-1-logs.las
2943.0,0.7,16.66,0.336,0.0,0.0,1.0,1.27,1.922,0.758103,0.336,70.15,0.0,1.922,TMG-1-logs.las
2944.0,0.7,16.88,0.326,0.0,0.0,1.0,1.27,1.928,0.808752,0.326,71.29,0.0,1.928,TMG-1-logs.las
2945.0,0.7,16.86,0.356,0.0,0.0,1.0,1.27,1.867,0.863422,0.356,72.45,0.0,1.867,TMG-1-logs.las
2946.0,0.7,16.86,0.373,0.0,0.0,1.0,1.27,1.86,0.767648,0.373,70.37,0.0,1.86,TMG-1-logs.las
2947.0,0.7,16.85,0.449,0.0,0.0,1.0,1.27,1.812,0.406593,0.449,59.6,0.0,1.812,TMG-1-logs.las
2948.0,0.7,16.85,0.458,0.0,0.0,1.0,1.28,1.818,0.307478,0.458,55.19,0.0,1.818,TMG-1-logs.las
2949.0,0.7,16.85,0.468,0.0,0.0,1.0,1.28,1.816,0.247182,0.468,51.92,0.0,1.816,TMG-1-logs.las
2950.0,0.331,16.85,0.389,86.7,0.0,1.0,1.29,1.791,0.315164,0.389,55.57,0.0,1.791,TMG-1-logs.las
2951.0,0.33,16.84,0.375,88.2,0.0,1.0,1.3,1.821,0.333762,0.375,56.46,0.0,1.821,TMG-1-logs.las
2952.0,0.327,16.84,0.378,93.6,0.0,1.0,1.31,1.815,0.323209,0.378,55.96,0.0,1.815,TMG-1-logs.las
2953.0,0.324,16.84,0.385,98.7,0.0,1.0,1.33,1.807,0.283228,0.385,53.94,0.0,1.807,TMG-1-logs.las
2954.0,0.324,16.84,0.394,99.5,0.0,0.998878,1.34,1.79,0.262073,0.394,52.78,0.0,1.79,TMG-1-logs.las
2955.0,0.324,16.83,0.39,98.9,0.0,1.0,1.37,1.802,0.264739,0.39,52.93,0.0,1.802,TMG-1-logs.las
2956.0,0.325,16.84,0.39,97.6,0.0,1.0,1.39,1.803,0.261189,0.39,52.73,0.0,1.803,TMG-1-logs.las
2957.0,0.326,16.88,0.386,96.1,0.0,1.0,1.41,1.824,0.235701,0.386,51.23,0.0,1.824,TMG-1-logs.las
2958.0,0.326,16.87,0.395,94.8,0.0,1.0,1.44,1.813,0.20345,0.395,49.15,0.0,1.813,TMG-1-logs.las
2959.0,0.326,16.89,0.401,95.1,0.0,0.972132,1.46,1.817,0.159342,0.401,45.89,0.0,1.817,TMG-1-logs.las
2960.0,0.326,16.89,0.401,96.1,0.0,0.957646,1.51,1.834,0.117965,0.401,42.24,0.0,1.834,TMG-1-logs.las
2961.0,0.324,16.9,0.401,99.0,0.0,1.0,1.58,1.843,0.0953267,0.401,39.91,0.0,1.843,TMG-1-logs.las
2962.0,0.318,16.9,0.404,10.9,0.0,0.931512,1.59,1.833,0.0848535,0.404,38.73,0.0,1.833,TMG-1-logs.las
2963.0,0.314,16.93,0.395,19.5,0.0,0.963205,1.56,1.853,0.0859766,0.395,38.86,0.0,1.853,TMG-1-logs.las
2964.0,0.311,16.95,0.372,26.7,0.0,1.0,1.52,1.907,0.100712,0.372,40.49,0.0,1.907,TMG-1-logs.las
2965.0,0.308,16.84,0.303,32.3,0.0,1.0,1.71,2.084,0.149599,0.303,45.09,0.0,2.084,TMG-1-logs.las
2966.0,0.305,16.38,0.256,39.8,0.0,1.0,1.89,2.138,0.370104,0.256,58.09,0.0,2.138,TMG-1-logs.las
2967.0,0.301,16.39,0.251,48.4,0.0,1.0,2.15,2.104,0.454224,0.251,61.41,0.0,2.104,TMG-1-logs.las
2968.0,0.295,15.52,0.255,59.5,0.0,1.0,2.31,2.066,0.498977,0.255,62.97,0.0,2.066,TMG-1-logs.las
2969.0,0.29,15.46,0.252,71.8,0.0,1.0,2.41,2.062,0.510737,0.252,63.36,0.0,2.062,TMG-1-logs.las
2970.0,0.285,15.46,0.259,83.4,0.0,1.0,2.35,2.056,0.453398,0.259,61.38,0.0,2.056,TMG-1-logs.las
2971.0,0.275,15.41,0.268,5.9,0.0,1.0,2.21,2.041,0.394686,0.268,59.12,0.0,2.041,TMG-1-logs.las
2972.0,0.272,15.23,0.281,12.7,0.0,1.0,1.92,2.026,0.322377,0.281,55.92,0.0,2.026,TMG-1-logs.las
2973.0,0.276,15.2,0.313,3.1,0.0,0.980305,1.79,2.015,0.14128,0.313,44.38,0.0,2.015,TMG-1-logs.las
2974.0,0.281,15.19,0.321,92.1,0.0,0.959099,1.81,2.007,0.124885,0.321,42.9,0.0,2.007,TMG-1-logs.las
2975.0,0.286,15.08,0.325,79.7,0.0,0.914459,1.89,2.003,0.122763,0.325,42.7,0.0,2.003,TMG-1-logs.las
2976.0,0.272,14.69,0.297,12.4,0.0,0.971276,1.78,2.074,0.108505,0.297,41.3,0.0,2.074,TMG-1-logs.las
2977.0,0.263,14.39,0.285,35.7,0.0,1.0,1.65,2.108,0.0898335,0.285,39.3,0.0,2.108,TMG-1-logs.las
2978.0,0.255,14.37,0.281,55.1,0.0,1.0,1.59,2.098,0.112676,0.281,41.72,0.0,2.098,TMG-1-logs.las
2979.0,0.252,13.65,0.264,62.2,0.0,1.0,1.61,2.126,0.149718,0.264,45.1,0.0,2.126,TMG-1-logs.las
2980.0,0.254,13.67,0.273,56.9,0.0,1.0,1.81,2.091,0.174199,0.273,47.05,0.0,2.091,TMG-1-logs.las
2981.0,0.264,13.88,0.289,33.6,0.0,1.0,2.0,2.052,0.179261,0.289,47.43,0.0,2.052,TMG-1-logs.las
2982.0,0.264,14.05,0.304,31.1,0.0,0.93495,2.03,2.015,0.172358,0.304,46.91,0.0,2.015,TMG-1-logs.las
2983.0,0.262,14.46,0.315,38.5,0.0,0.952087,1.83,1.997,0.134595,0.315,43.79,0.0,1.997,TMG-1-logs.las
2984.0,0.258,15.13,0.319,47.7,0.0,0.911205,1.44,2.001,0.0926938,0.319,39.62,0.0,2.001,TMG-1-logs.las
2985.0,0.259,15.44,0.308,43.9,0.0,0.924642,1.25,2.031,0.101278,0.308,40.55,0.0,2.031,TMG-1-logs.las
2986.0,0.276,15.2,0.302,4.5,0.0,1.0,1.21,2.059,0.116425,0.302,42.09,0.0,2.059,TMG-1-logs.las
2987.0,0.276,14.76,0.292,2.7,0.0,1.0,1.4,2.049,0.202863,0.292,49.11,0.0,2.049,TMG-1-logs.las
2988.0,0.273,14.81,0.286,11.4,0.0,0.95761,1.53,2.031,0.277821,0.286,53.65,0.0,2.031,TMG-1-logs.las
2989.0,0.275,14.91,0.301,6.9,0.0,0.838353,1.51,1.968,0.338275,0.301,56.67,0.0,1.968,TMG-1-logs.las
2990.0,0.281,14.85,0.309,92.3,0.0,0.791934,1.41,1.941,0.369408,0.309,58.06,0.0,1.941,TMG-1-logs.las
2991.0,0.287,15.07,0.275,78.3,0.0,1.0,1.38,2.086,0.271583,0.275,53.31,0.0,2.086,TMG-1-logs.las
2992.0,0.284,14.8,0.297,84.1,0.0,1.0,1.6,2.021,0.258552,0.297,52.58,0.0,2.021,TMG-1-logs.las
2993.0,0.288,16.11,0.32,75.1,0.0,1.0,1.75,1.96,0.254892,0.32,52.37,0.0,1.96,TMG-1-logs.las
2994.0,0.291,16.79,0.313,68.9,0.0,1.0,1.88,2.013,0.188431,0.313,48.1,0.0,2.013,TMG-1-logs.las
2995.0,0.28,16.19,0.312,93.3,0.0,1.0,1.91,2.058,0.0761341,0.312,37.69,0.0,2.058,TMG-1-logs.las
2996.0,0.272,15.66,0.308,12.8,0.0,1.0,1.77,2.068,0.0568386,0.308,35.17,0.0,2.068,TMG-1-logs.las
2997.0,0.269,15.61,0.311,21.2,0.0,1.0,1.65,2.063,0.046019,0.311,33.6,0.0,2.063,TMG-1-logs.las
2998.0,0.268,15.65,0.308,23.7,0.0,1.0,1.54,2.076,0.0354882,0.308,31.94,0.0,2.076,TMG-1-logs.las
2999.0,0.284,15.75,0.321,85.2,0.0,1.0,1.47,2.066,0.0234432,0.321,29.85,0.0,2.066,TMG-1-logs.las
3000.0,0.28,15.65,0.327,93.0,0.0,1.0,1.42,2.042,0.00659208,0.327,26.49,0.0,2.042,TMG-1-logs.las
3001.0,0.277,15.61,0.333,0.6,0.0,1.0,1.38,2.021,0.0127207,0.333,27.78,0.0,2.021,TMG-1-logs.las
3002.0,0.276,15.66,0.34,3.9,0.0,0.968912,1.35,2.0,0.0250937,0.34,30.15,0.0,2.0,TMG-1-logs.las
3003.0,0.277,15.63,0.332,2.1,0.0,1.0,1.31,2.019,0.0326066,0.332,31.46,0.0,2.019,TMG-1-logs.las
3004.0,0.282,15.53,0.309,90.1,0.0,1.0,1.29,2.097,0.0289879,0.309,30.84,0.0,2.097,TMG-1-logs.las
3005.0,0.284,15.5,0.3,84.2,0.0,1.0,1.27,2.13,0.0231705,0.3,29.8,0.0,2.13,TMG-1-logs.las
3006.0,0.283,15.5,0.297,88.1,0.0,1.0,1.25,2.136,0.0171403,0.297,28.66,0.0,2.136,TMG-1-logs.las
3007.0,0.282,15.5,0.307,88.9,0.0,1.0,1.24,2.107,0.0189543,0.307,29.01,0.0,2.107,TMG-1-logs.las
3008.0,0.288,15.5,0.325,76.6,0.0,1.0,1.24,2.054,0.0296794,0.325,30.96,0.0,2.054,TMG-1-logs.las
3009.0,0.29,15.51,0.328,71.5,0.0,1.0,1.25,2.044,0.039631,0.328,32.61,0.0,2.044,TMG-1-logs.las
3010.0,0.287,15.51,0.326,78.4,0.0,1.0,1.25,2.039,0.0477511,0.326,33.86,0.0,2.039,TMG-1-logs.las
3011.0,0.283,15.52,0.305,86.5,0.0,1.0,1.26,2.096,0.0495745,0.305,34.13,0.0,2.096,TMG-1-logs.las
3012.0,0.281,15.54,0.295,92.3,0.0,1.0,1.25,2.13,0.0423015,0.295,33.03,0.0,2.13,TMG-1-logs.las
3013.0,0.284,15.58,0.307,84.8,0.0,1.0,1.26,2.101,0.0344595,0.307,31.77,0.0,2.101,TMG-1-logs.las
3014.0,0.289,15.69,0.306,74.6,0.0,1.0,1.26,2.104,0.0473493,0.306,33.8,0.0,2.104,TMG-1-logs.las
3015.0,0.287,15.8,0.311,79.2,0.0,1.0,1.26,2.078,0.0594448,0.311,35.53,0.0,2.078,TMG-1-logs.las
3016.0,0.285,15.91,0.325,83.2,0.0,1.0,1.28,2.029,0.0652593,0.325,36.31,0.0,2.029,TMG-1-logs.las
3017.0,0.285,16.13,0.346,82.3,0.0,0.947722,1.28,1.974,0.0597374,0.346,35.57,0.0,1.974,TMG-1-logs.las
3018.0,0.288,16.34,0.364,75.5,0.0,1.0,1.3,1.928,0.0528791,0.364,34.61,0.0,1.928,TMG-1-logs.las
3019.0,0.293,16.56,0.362,65.0,0.0,1.0,1.31,1.932,0.0698931,0.362,36.91,0.0,1.932,TMG-1-logs.las
3020.0,0.305,16.75,0.336,39.6,0.0,1.0,1.34,2.012,0.0869327,0.336,38.97,0.0,2.012,TMG-1-logs.las
3021.0,0.303,16.81,0.328,42.4,0.0,1.0,1.37,2.025,0.103274,0.328,40.76,0.0,2.025,TMG-1-logs.las
3022.0,0.302,16.88,0.331,45.2,0.0,1.0,1.41,2.001,0.132043,0.331,43.56,0.0,2.001,TMG-1-logs.las
3023.0,0.303,16.92,0.345,42.3,0.0,1.0,1.43,1.977,0.0962438,0.345,40.01,0.0,1.977,TMG-1-logs.las
3024.0,0.308,16.93,0.358,31.9,0.0,1.0,1.44,1.962,0.0652593,0.358,36.31,0.0,1.962,TMG-1-logs.las
3025.0,0.306,16.92,0.354,37.4,0.0,1.0,1.45,1.983,0.0447677,0.354,33.41,0.0,1.983,TMG-1-logs.las
3026.0,0.301,16.85,0.331,47.1,0.0,1.0,1.44,2.055,0.0307828,0.331,31.15,0.0,2.055,TMG-1-logs.las
3027.0,0.298,16.26,0.335,54.9,0.0,1.0,1.42,2.04,0.0277313,0.335,30.62,0.0,2.04,TMG-1-logs.las
3028.0,0.294,16.68,0.335,61.4,0.0,1.0,1.41,2.037,0.0264888,0.335,30.4,0.0,2.037,TMG-1-logs.las
3029.0,0.298,16.73,0.342,54.5,0.0,1.0,1.39,2.02,0.026939,0.342,30.48,0.0,2.02,TMG-1-logs.las
3030.0,0.305,16.75,0.341,38.8,0.0,1.0,1.37,2.03,0.0301427,0.341,31.04,0.0,2.03,TMG-1-logs.las
3031.0,0.302,16.8,0.339,44.3,0.0,1.0,1.35,2.028,0.0381306,0.339,32.37,0.0,2.028,TMG-1-logs.las
3032.0,0.301,16.79,0.309,47.6,0.0,1.0,1.34,2.109,0.0530883,0.309,34.64,0.0,2.109,TMG-1-logs.las
3033.0,0.301,15.67,0.311,46.5,0.0,1.0,1.31,2.09,0.074026,0.311,37.43,0.0,2.09,TMG-1-logs.las
3034.0,0.306,15.42,0.315,35.8,0.0,1.0,1.29,2.077,0.0876314,0.315,39.05,0.0,2.077,TMG-1-logs.las
3035.0,0.3,14.89,0.313,48.7,0.0,1.0,1.28,2.065,0.103656,0.313,40.8,0.0,2.065,TMG-1-logs.las
3036.0,0.293,13.81,0.292,64.7,0.0,1.0,1.25,2.14,0.114693,0.292,41.92,0.0,2.14,TMG-1-logs.las
3037.0,0.286,13.15,0.289,79.6,0.0,1.0,1.24,2.115,0.110579,0.289,41.51,0.0,2.115,TMG-1-logs.las
3038.0,0.28,13.45,0.305,95.2,0.0,1.0,1.23,2.062,0.103465,0.305,40.78,0.0,2.062,TMG-1-logs.las
3039.0,0.27,13.64,0.279,18.7,0.0,1.0,1.22,2.133,0.0924236,0.279,39.59,0.0,2.133,TMG-1-logs.las
3040.0,0.264,13.69,0.278,32.4,0.0,1.0,1.23,2.141,0.069267,0.278,36.83,0.0,2.141,TMG-1-logs.las
3041.0,0.257,13.57,0.279,49.5,0.0,1.0,1.23,2.127,0.0713904,0.279,37.1,0.0,2.127,TMG-1-logs.las
3042.0,0.291,13.46,0.317,69.9,0.0,0.849681,1.23,2.048,0.0891258,0.317,39.22,0.0,2.048,TMG-1-logs.las
3043.0,0.289,13.69,0.329,73.0,0.0,0.756488,1.23,2.002,0.104424,0.329,40.88,0.0,2.002,TMG-1-logs.las
3044.0,0.282,15.24,0.326,88.3,0.0,0.764598,1.23,1.998,0.119621,0.326,42.4,0.0,1.998,TMG-1-logs.las
3045.0,0.273,14.45,0.303,10.1,0.0,1.0,1.23,2.043,0.138764,0.303,44.16,0.0,2.043,TMG-1-logs.las
3046.0,0.252,14.01,0.297,62.1,0.0,1.0,1.23,2.024,0.16159,0.297,46.07,0.0,2.024,TMG-1-logs.las
3047.0,0.247,13.48,0.29,75.1,0.0,0.960507,1.23,2.031,0.177652,0.29,47.31,0.0,2.031,TMG-1-logs.las
3048.0,0.243,13.03,0.278,86.2,0.0,0.965673,1.22,2.064,0.172227,0.278,46.9,0.0,2.064,TMG-1-logs.las
3049.0,0.238,13.18,0.299,98.2,0.0,0.817128,1.22,2.009,0.151756,0.299,45.27,0.0,2.009,TMG-1-logs.las
3050.0,0.254,13.57,0.326,57.9,0.0,0.733735,1.21,1.956,0.13865,0.326,44.15,0.0,1.956,TMG-1-logs.las
3051.0,0.267,13.98,0.321,24.8,0.0,0.797282,1.2,1.978,0.150076,0.321,45.13,0.0,1.978,TMG-1-logs.las
3052.0,0.271,14.82,0.308,15.9,0.0,0.947951,1.18,2.019,0.153569,0.308,45.42,0.0,2.019,TMG-1-logs.las
3053.0,0.276,15.84,0.309,3.4,0.0,1.0,1.17,2.028,0.140133,0.309,44.28,0.0,2.028,TMG-1-logs.las
3054.0,0.293,15.99,0.329,64.0,0.0,0.980137,1.14,1.995,0.128976,0.329,43.28,0.0,1.995,TMG-1-logs.las
3055.0,0.32,15.99,0.357,8.4,0.0,0.89502,1.12,1.946,0.130394,0.357,43.41,0.0,1.946,TMG-1-logs.las
3056.0,0.325,16.47,0.401,98.4,0.0,0.731697,1.11,1.821,0.145812,0.401,44.77,0.0,1.821,TMG-1-logs.las
3057.0,0.324,16.76,0.398,0.6,0.0,0.860186,1.1,1.816,0.167944,0.398,46.57,0.0,1.816,TMG-1-logs.las
3058.0,0.321,16.82,0.363,5.1,0.0,1.0,1.08,1.912,0.174067,0.363,47.04,0.0,1.912,TMG-1-logs.las
3059.0,0.317,14.82,0.315,12.9,0.0,1.0,1.07,2.073,0.123291,0.315,42.75,0.0,2.073,TMG-1-logs.las
3060.0,0.313,13.41,0.31,22.6,0.0,1.0,1.05,2.08,0.12649,0.31,43.05,0.0,2.08,TMG-1-logs.las
3061.0,0.307,13.43,0.312,34.0,0.0,1.0,1.04,2.104,0.125847,0.312,42.99,0.0,2.104,TMG-1-logs.las
3062.0,0.298,13.0,0.299,53.4,0.0,1.0,1.03,2.099,0.113783,0.299,41.83,0.0,2.099,TMG-1-logs.las
3063.0,0.284,12.78,0.295,85.3,0.0,1.0,1.01,2.084,0.128,0.295,43.19,0.0,2.084,TMG-1-logs.las
3064.0,0.278,12.66,0.286,98.4,0.0,1.0,1.0,2.097,0.14128,0.286,44.38,0.0,2.097,TMG-1-logs.las
3065.0,0.275,12.63,0.288,5.1,0.0,1.0,1.0,2.099,0.119725,0.288,42.41,0.0,2.099,TMG-1-logs.las
3066.0,0.277,12.93,0.295,0.1,0.0,1.0,1.0,2.086,0.109786,0.295,41.43,0.0,2.086,TMG-1-logs.las
3067.0,0.283,13.23,0.291,86.5,0.0,1.0,1.0,2.092,0.139447,0.291,44.22,0.0,2.092,TMG-1-logs.las
3068.0,0.288,13.0,0.292,76.9,0.0,1.0,1.0,2.091,0.142549,0.292,44.49,0.0,2.091,TMG-1-logs.las
3069.0,0.291,13.6,0.306,68.8,0.0,0.980476,1.01,2.078,0.0988367,0.306,40.29,0.0,2.078,TMG-1-logs.las
3070.0,0.289,13.66,0.312,72.7,0.0,1.0,1.02,2.062,0.0858033,0.312,38.84,0.0,2.062,TMG-1-logs.las
3071.0,0.285,13.67,0.312,82.0,0.0,1.0,1.03,2.061,0.0822904,0.312,38.43,0.0,2.061,TMG-1-logs.las
3072.0,0.281,13.95,0.296,92.8,0.0,1.0,1.05,2.098,0.0885968,0.296,39.16,0.0,2.098,TMG-1-logs.las
3073.0,0.276,14.12,0.295,4.3,0.0,1.0,1.06,2.089,0.0993036,0.295,40.34,0.0,2.089,TMG-1-logs.las
3074.0,0.273,14.14,0.297,10.3,0.0,1.0,1.07,2.076,0.106843,0.297,41.13,0.0,2.076,TMG-1-logs.las
3075.0,0.271,14.03,0.292,15.0,0.0,1.0,1.09,2.089,0.10694,0.292,41.14,0.0,2.089,TMG-1-logs.las
3076.0,0.27,13.77,0.291,18.4,0.0,1.0,1.11,2.092,0.0997718,0.291,40.39,0.0,2.092,TMG-1-logs.las
3077.0,0.269,13.62,0.295,19.9,0.0,1.0,1.13,2.086,0.0901885,0.295,39.34,0.0,2.086,TMG-1-logs.las
3078.0,0.271,14.19,0.289,15.6,0.0,0.982463,1.14,2.087,0.127136,0.289,43.11,0.0,2.087,TMG-1-logs.las
3079.0,0.273,14.68,0.284,10.4,0.0,1.0,1.16,2.087,0.161339,0.284,46.05,0.0,2.087,TMG-1-logs.las
3080.0,0.275,14.75,0.281,5.3,0.0,1.0,1.17,2.088,0.18718,0.281,48.01,0.0,2.088,TMG-1-logs.las
3081.0,0.278,15.12,0.272,99.0,0.0,1.0,1.18,2.108,0.209088,0.272,49.53,0.0,2.108,TMG-1-logs.las
3082.0,0.28,15.35,0.27,93.4,0.0,1.0,1.19,2.103,0.240809,0.27,51.54,0.0,2.103,TMG-1-logs.las
3083.0,0.283,15.32,0.254,87.8,0.0,1.0,1.21,2.108,0.356147,0.254,57.48,0.0,2.108,TMG-1-logs.las
3084.0,0.287,15.43,0.245,78.1,0.0,1.0,1.22,2.123,0.400107,0.245,59.34,0.0,2.123,TMG-1-logs.las
3085.0,0.29,16.56,0.256,72.3,0.0,1.0,1.23,2.101,0.378312,0.256,58.44,0.0,2.101,TMG-1-logs.las
3086.0,0.29,16.14,0.262,71.5,0.0,1.0,1.24,2.118,0.299941,0.262,54.81,0.0,2.118,TMG-1-logs.las
3087.0,0.272,16.64,0.264,13.2,0.0,1.0,1.24,2.12,0.222731,0.264,50.42,0.0,2.12,TMG-1-logs.las
3088.0,0.265,14.23,0.274,29.8,0.0,1.0,1.25,2.094,0.19264,0.274,48.4,0.0,2.094,TMG-1-logs.las
3089.0,0.261,13.86,0.272,39.6,0.0,1.0,1.25,2.098,0.18061,0.272,47.53,0.0,2.098,TMG-1-logs.las
3090.0,0.26,13.87,0.27,42.4,0.0,1.0,1.25,2.102,0.181016,0.27,47.56,0.0,2.102,TMG-1-logs.las
3091.0,0.261,14.65,0.266,40.2,0.0,1.0,1.27,2.113,0.189407,0.266,48.17,0.0,2.113,TMG-1-logs.las
3092.0,0.26,13.61,0.257,42.4,0.0,1.0,1.28,2.132,0.200381,0.257,48.94,0.0,2.132,TMG-1-logs.las
3093.0,0.257,13.73,0.248,49.8,0.0,1.0,1.29,2.146,0.222888,0.248,50.43,0.0,2.146,TMG-1-logs.las
3094.0,0.255,13.79,0.239,54.4,0.0,1.0,1.3,2.147,0.27949,0.239,53.74,0.0,2.147,TMG-1-logs.las
3095.0,0.267,13.61,0.241,24.0,0.0,1.0,1.32,2.131,0.347229,0.241,57.08,0.0,2.131,TMG-1-logs.las
3096.0,0.28,12.8,0.249,94.6,0.0,1.0,1.33,2.1,0.404588,0.249,59.52,0.0,2.1,TMG-1-logs.las
3097.0,0.279,13.3,0.252,95.7,0.0,1.0,1.33,2.058,0.484242,0.252,62.47,0.0,2.058,TMG-1-logs.las
3098.0,0.274,13.43,0.252,8.4,0.0,1.0,1.33,2.101,0.36113,0.252,57.7,0.0,2.101,TMG-1-logs.las
3099.0,0.268,13.12,0.246,22.2,0.0,1.0,1.33,2.14,0.286436,0.246,54.11,0.0,2.14,TMG-1-logs.las
3100.0,0.263,13.3,0.256,34.8,51.21,1.0,1.33,2.14,0.20345,0.256,49.15,51.21,2.14,TMG-1-logs.las
3101.0,0.258,13.27,0.264,47.2,53.69,1.0,1.32,2.128,0.159715,0.264,45.92,53.69,2.128,TMG-1-logs.las
3102.0,0.265,13.4,0.288,29.6,55.17,1.0,1.31,2.079,0.131052,0.288,43.47,55.17,2.079,TMG-1-logs.las
3103.0,0.269,13.37,0.284,19.3,56.65,1.0,1.31,2.107,0.113077,0.284,41.76,56.65,2.107,TMG-1-logs.las
3104.0,0.274,12.86,0.264,7.8,56.53,1.0,1.3,2.123,0.216676,0.264,50.03,56.53,2.123,TMG-1-logs.las
3105.0,0.269,12.96,0.242,20.2,55.14,1.0,1.29,2.159,0.276159,0.242,53.56,55.14,2.159,TMG-1-logs.las
3106.0,0.266,12.97,0.25,27.6,54.03,1.0,1.28,2.128,0.281355,0.25,53.84,54.03,2.128,TMG-1-logs.las
3107.0,0.265,12.89,0.266,30.6,53.38,1.0,1.28,2.094,0.240145,0.266,51.5,53.38,2.094,TMG-1-logs.las
3108.0,0.268,13.46,0.275,22.1,53.5,1.0,1.29,2.109,0.158226,0.275,45.8,53.5,2.109,TMG-1-logs.las
3109.0,0.267,14.15,0.279,24.7,54.3,1.0,1.29,2.136,0.0799335,0.279,38.15,54.3,2.136,TMG-1-logs.las
3110.0,0.261,12.89,0.275,39.6,55.12,1.0,1.29,2.149,0.0645008,0.275,36.21,55.12,2.149,TMG-1-logs.las
3111.0,0.259,12.52,0.273,44.9,55.7,1.0,1.29,2.186,0.0624721,0.273,35.94,55.7,2.186,TMG-1-logs.las
3112.0,0.263,12.54,0.279,35.0,56.12,1.0,1.29,2.176,0.0657926,0.279,36.38,56.12,2.176,TMG-1-logs.las
3113.0,0.267,12.73,0.287,25.6,55.41,1.0,1.29,2.114,0.0748335,0.287,37.53,55.41,2.114,TMG-1-logs.las
3114.0,0.271,12.75,0.292,14.4,53.0,1.0,1.29,2.096,0.0902774,0.292,39.35,53.0,2.096,TMG-1-logs.las
